order_id,point_id,city_id,delivery_method,delivery_at_client,weekday,hour,is_weekend,items_qty_total_all,items_lines_all,items_unique_all,point_hour,items_qty_total_all_log1p,items_qty_total_all_sq,items_qty_x_unique,y_true,y_pred,abs_err,err
40416925,355,98,hall,0,3,11,0,6,6,6,355__11,1.9459101,36.0,36.0,146.0,14.59494826197557,131.40505173802444,131.40505173802444
40254505,94,65,courier,0,4,14,0,3,2,2,94__14,1.3862944,9.0,6.0,159.0,27.64944759885649,131.35055240114352,131.35055240114352
40304722,1,1,courier,0,1,2,0,25,9,5,1__2,3.2580965,625.0,125.0,151.0,20.278096052349163,130.72190394765084,130.72190394765084
40215887,69,53,courier,0,1,9,0,1,1,1,69__9,0.6931472,1.0,1.0,155.0,25.241597888967586,129.7584021110324,129.7584021110324
40174189,442,7,courier,0,5,7,1,15,7,6,442__7,2.7725887,225.0,90.0,154.0,24.45755834302931,129.54244165697068,129.54244165697068
40331980,674,12,courier,0,2,13,0,10,7,5,674__13,2.3978953,100.0,50.0,164.0,35.507888588051,128.492111411949,128.492111411949
38950332,25,20,courier,0,5,17,1,13,7,7,25__17,2.6390574,169.0,91.0,195.0,66.62536987690365,128.37463012309635,128.37463012309635
40387379,292,102,courier,0,1,8,0,8,8,8,292__8,2.1972246,64.0,64.0,151.0,23.38702663387265,127.61297336612735,127.61297336612735
40334935,252,1,courier,0,4,7,0,7,7,7,252__7,2.0794415,49.0,49.0,149.0,21.95856062516897,127.04143937483103,127.04143937483103
40357405,406,16,courier,0,5,16,1,4,4,4,406__16,1.609438,16.0,16.0,153.0,25.984504610082766,127.01549538991723,127.01549538991723
38959276,25,20,courier,0,6,14,1,8,5,5,25__14,2.1972246,64.0,40.0,187.0,60.408652130468624,126.59134786953138,126.59134786953138
38949341,25,20,courier,0,5,16,1,18,9,7,25__16,2.944439,324.0,126.0,194.0,68.20594870677954,125.79405129322046,125.79405129322046
40254892,94,65,courier,0,4,14,0,5,5,5,94__14,1.7917595,25.0,25.0,151.0,25.570702023386936,125.42929797661307,125.42929797661307
38949198,25,20,courier,0,5,16,1,17,13,10,25__16,2.8903718,289.0,170.0,199.0,74.6092920044144,124.3907079955856,124.3907079955856
40215749,69,53,courier,0,1,9,0,16,9,6,69__9,2.8332133,256.0,96.0,165.0,42.28827477407908,122.71172522592093,122.71172522592093
38958646,25,20,courier,0,6,13,1,15,7,5,25__13,2.7725887,225.0,75.0,180.0,58.15531475811758,121.84468524188242,121.84468524188242
38939528,25,20,courier,0,5,9,1,11,7,5,25__9,2.4849067,121.0,55.0,181.0,60.30929893383413,120.69070106616587,120.69070106616587
40357363,406,16,courier,0,5,16,1,17,8,5,406__16,2.8903718,289.0,85.0,152.0,31.533241647855306,120.4667583521447,120.4667583521447
